Migrant region one year ago code,Migrant region one year ago label,Migration Region (outflow) (3 categories) code,Migration Region (outflow) (3 categories) label,Ethnic group (6 categories) code,Ethnic group (6 categories) label,National Statistics Socio-economic Classification (NS-SeC) (10 categories) code,National Statistics Socio-economic Classification (NS-SeC) (10 categories) label,Count
E12000003,Yorkshire and The Humber,-8,Does not apply,4,White,7,L13: Routine occupations,39524
E12000003,Yorkshire and The Humber,-8,Does not apply,4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,17306
E12000003,Yorkshire and The Humber,-8,Does not apply,4,White,9,L15: Full-time students,53506
E12000003,Yorkshire and The Humber,-8,Does not apply,5,Other ethnic group,-8,Does not apply,1628
E12000003,Yorkshire and The Humber,-8,Does not apply,5,Other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",513
E12000003,Yorkshire and The Humber,-8,Does not apply,5,Other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",508
E12000003,Yorkshire and The Humber,-8,Does not apply,5,Other ethnic group,3,L7: Intermediate occupations,294
E12000003,Yorkshire and The Humber,-8,Does not apply,5,Other ethnic group,4,L8 and L9: Small employers and own account workers,426
E12000003,Yorkshire and The Humber,-8,Does not apply,5,Other ethnic group,5,L10 and L11: Lower supervisory and technical occupations,222
E12000003,Yorkshire and The Humber,-8,Does not apply,5,Other ethnic group,6,L12: Semi-routine occupations,334
E12000003,Yorkshire and The Humber,-8,Does not apply,5,Other ethnic group,7,L13: Routine occupations,760
E12000003,Yorkshire and The Humber,-8,Does not apply,5,Other ethnic group,8,L14.1 and L14.2: Never worked and long-term unemployed,1329
E12000003,Yorkshire and The Humber,-8,Does not apply,5,Other ethnic group,9,L15: Full-time students,1622
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,-8,Does not apply,0
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",0
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",0
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,3,L7: Intermediate occupations,0
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,4,L8 and L9: Small employers and own account workers,0
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,5,L10 and L11: Lower supervisory and technical occupations,0
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,6,L12: Semi-routine occupations,0
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,7,L13: Routine occupations,0
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,8,L14.1 and L14.2: Never worked and long-term unemployed,0
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",-8,Does not apply,9,L15: Full-time students,0
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",-8,Does not apply,862
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",1073
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",841
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",3,L7: Intermediate occupations,591
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",4,L8 and L9: Small employers and own account workers,236
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",5,L10 and L11: Lower supervisory and technical occupations,143
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",6,L12: Semi-routine occupations,325
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",7,L13: Routine occupations,297
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",8,L14.1 and L14.2: Never worked and long-term unemployed,822
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",1,"Asian, Asian British or Asian Welsh",9,L15: Full-time students,2275
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",-8,Does not apply,377
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",307
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",421
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",3,L7: Intermediate occupations,257
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",4,L8 and L9: Small employers and own account workers,90
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",5,L10 and L11: Lower supervisory and technical occupations,38
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",6,L12: Semi-routine occupations,229
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",7,L13: Routine occupations,214
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",8,L14.1 and L14.2: Never worked and long-term unemployed,246
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",2,"Black, Black British, Black Welsh, Caribbean or African",9,L15: Full-time students,1041
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,-8,Does not apply,340
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",272
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",376
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,3,L7: Intermediate occupations,200
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,4,L8 and L9: Small employers and own account workers,83
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,5,L10 and L11: Lower supervisory and technical occupations,48
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,6,L12: Semi-routine occupations,138
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,7,L13: Routine occupations,140
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,8,L14.1 and L14.2: Never worked and long-term unemployed,159
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",3,Mixed or Multiple ethnic groups,9,L15: Full-time students,957
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",4,White,-8,Does not apply,4122
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",4,White,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",7873
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",4,White,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",10547
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",4,White,3,L7: Intermediate occupations,5854
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",4,White,4,L8 and L9: Small employers and own account workers,2771
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",4,White,5,L10 and L11: Lower supervisory and technical occupations,1890
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",4,White,6,L12: Semi-routine occupations,4254
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",4,White,7,L13: Routine occupations,4356
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",4,White,8,L14.1 and L14.2: Never worked and long-term unemployed,2402
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",4,White,9,L15: Full-time students,18457
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,-8,Does not apply,311
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,1,"L1, L2 and L3: Higher managerial, administrative and professional occupations",224
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,2,"L4, L5 and L6: Lower managerial, administrative and professional occupations",156
E12000003,Yorkshire and The Humber,1,"Outflow: moved out of the area, but within the associated area",5,Other ethnic group,3,L7: Intermediate occupations,92
